CodeRNCP;EtatFiche;Rome;libelle;;
RNCP13736;;M1403;Études et prospectives socio-économiques;;
RNCP13736;;C1203;Relation clients banque/finance;;
RNCP13736;;C1207;Management en exploitation bancaire;;
RNCP13736;;C1204;Conception et expertise produits bancaires et financiers;;
RNCP13738;;M1403;Études et prospectives socio-économiques;;
RNCP13738;;K1802;Développement local;;
RNCP13742;;D1406;Management en force de vente;;
RNCP13742;;M1207;Trésorerie et financement;;
RNCP13742;;M1102;Direction des achats;;
RNCP13742;;M1703;Management et gestion de produit;;
RNCP13766;;K17;Défense, sécurité publique et secours;;
RNCP13766;;K1704;Management de la sécurité publique;;
RNCP13766;;K1705;Sécurité civile et secours;;
RNCP13766;;H13;Hygiène Sécurité Environnement  -HSE- industriels;;
RNCP13772;;K1602;Gestion de patrimoine culturel;;
RNCP13772;;G1102;Promotion du tourisme local;;
RNCP13772;;K1802;Développement local;;
RNCP13772;;M1801;Administration de systèmes d''information;;
RNCP13775;;M1202;Audit et contrôle comptables et financiers;;
RNCP13775;;M1204;Contrôle de gestion;;
RNCP13775;;M1205;Direction administrative et financière;;
RNCP13775;;M1206;Management de groupe ou de service comptable;;
RNCP9310;;C1105;Études actuarielles en assurances;;
RNCP9310;;K2108;Enseignement supérieur;;
RNCP9310;;K2402;Recherche en sciences de l''univers, de la matière et du vivant;;
RNCP9310;;M1201;Analyse et ingénierie financière;;
RNCP9310;;M1403;Études et prospectives socio-économiques;;
RNCP12416;;F1106;Ingénierie et études du BTP;;
RNCP12416;;I1101;Direction et ingénierie en entretien infrastructure et bâti;;
RNCP12416;;K1602;Gestion de patrimoine culturel;;
RNCP12416;;K2402;Recherche en sciences de l''univers, de la matière et du vivant;;
RNCP12416;;H1206;Management et ingénierie études, recherche et développement industriel;;
RNCP13797;;L1302;Production et administration spectacle, cinéma et audiovisuel;;
RNCP13799;;E1106;Journalisme et information média;;
RNCP13811;;D1401;Assistanat commercial;;
RNCP13811;;D1402;Relation commerciale grands comptes et entreprises;;
RNCP13811;;D1406;Management en force de vente;;
RNCP13811;;D1407;Relation technico-commerciale;;
RNCP13811;;H1102;Management et ingénierie d''affaires;;
RNCP13813;;H1402;Management et ingénierie méthodes et industrialisation;;
RNCP13813;;H1302;Management et ingénierie Hygiène Sécurité Environnement -HSE- industriels;;
RNCP13813;;H1502;Management et ingénierie qualité industrielle;;
RNCP13813;;F1105;Études géologiques;;
RNCP13815;;K1802;Développement local;;
RNCP13816;;E1103;Communication;;
RNCP13830;;M1205;Direction administrative et financière;;
RNCP13830;;K1903;Défense et conseil juridique;;
RNCP13830;;K1404;Mise en oeuvre et pilotage de la politique des pouvoirs publics;;
RNCP13831;;K1903;Défense et conseil juridique;;
RNCP13831;;K1403;Management de structure de santé, sociale ou pénitentiaire;;
RNCP13831;;M1503;Management des ressources humaines;;
RNCP13834;;K1601;Gestion de l''information et de la documentation;;
RNCP13834;;M1403;Études et prospectives socio-économiques;;
RNCP13834;;K1404;Mise en oeuvre et pilotage de la politique des pouvoirs publics;;
RNCP13834;;M1207;Trésorerie et financement;;
RNCP13838;;H1206;Management et ingénierie études, recherche et développement industriel;;
RNCP13838;;H1402;Management et ingénierie méthodes et industrialisation;;
RNCP13838;;H2502;Management et ingénierie de production;;
RNCP13838;;H1502;Management et ingénierie qualité industrielle;;
RNCP13838;;H1401;Management et ingénierie gestion industrielle et logistique;;
RNCP13839;;H1206;Management et ingénierie études, recherche et développement industriel;;
RNCP13839;;M1802;Expertise et support en systèmes d''information;;
RNCP13839;;M1804;Études et développement de réseaux de télécoms;;
RNCP13839;;M1806;Conseil et maîtrise d''ouvrage en systèmes d''information;;
RNCP13840;;H1206;Management et ingénierie études, recherche et développement industriel;;
RNCP13840;;M1804;Études et développement de réseaux de télécoms;;
RNCP13840;;H1102;Management et ingénierie d''affaires;;
RNCP13840;;H2502;Management et ingénierie de production;;
RNCP13842;;H1206;Management et ingénierie études, recherche et développement industriel;;
RNCP13842;;H1102;Management et ingénierie d''affaires;;
RNCP13843;;H1206;Management et ingénierie études, recherche et développement industriel;;
RNCP13843;;H1102;Management et ingénierie d''affaires;;
RNCP13843;;H1502;Management et ingénierie qualité industrielle;;
RNCP13844;;H1402;Management et ingénierie méthodes et industrialisation;;
RNCP13844;;H1303;Intervention technique en Hygiène Sécurité Environnement -HSE- industriel;;
RNCP13845;;K2107;Enseignement général du second degré;;
RNCP13845;;K1601;Gestion de l''information et de la documentation;;
RNCP13845;;E1105;Coordination d''édition;;
RNCP13852;;K2107;Enseignement général du second degré;;
RNCP13852;;K2106;Enseignement des écoles;;
RNCP13852;;E1106;Journalisme et information média;;
RNCP13853;;G1102;Promotion du tourisme local;;
RNCP13853;;K2108;Enseignement supérieur;;
RNCP13853;;K1207;Intervention socioéducative;;
RNCP13853;;K1602;Gestion de patrimoine culturel;;
RNCP13854;;K1207;Intervention socioéducative;;
RNCP13854;;K1206;Intervention socioculturelle;;
RNCP13854;;K2107;Enseignement général du second degré;;
RNCP13854;;E1106;Journalisme et information média;;
RNCP12851;;M1806;Conseil et maîtrise d''ouvrage en systèmes d''information;;
RNCP12851;;M1802;Expertise et support en systèmes d''information;;
RNCP12851;;M1805;Études et développement informatique;;
RNCP12858;;H2502;Management et ingénierie de production;;
RNCP12858;;H1206;Management et ingénierie études, recherche et développement industriel;;
RNCP12858;;H1402;Management et ingénierie méthodes et industrialisation;;
RNCP12858;;F1106;Ingénierie et études du BTP;;
RNCP13863;;H1206;Management et ingénierie études, recherche et développement industriel;;
RNCP13863;;H1102;Management et ingénierie d''affaires;;
RNCP13864;;H1206;Management et ingénierie études, recherche et développement industriel;;
RNCP13864;;M1804;Études et développement de réseaux de télécoms;;
RNCP13864;;H1102;Management et ingénierie d''affaires;;
RNCP13864;;H2502;Management et ingénierie de production;;
RNCP13871;;A1203;Aménagement et entretien des espaces verts;;
RNCP13875;;M1805;Études et développement informatique;;
RNCP13893;;F1106;Ingénierie et études du BTP;;
RNCP13893;;F1103;Contrôle et diagnostic technique du bâtiment;;
RNCP13893;;F1201;Conduite de travaux du BTP et de travaux paysagers;;
RNCP13895;;M1403;Études et prospectives socio-économiques;;
RNCP13895;;M1201;Analyse et ingénierie financière;;
RNCP13898;;K2402;Recherche en sciences de l''univers, de la matière et du vivant;;
RNCP13899;;F1105;Études géologiques;;
RNCP13899;;H1206;Management et ingénierie études, recherche et développement industriel;;
RNCP13899;;H1303;Intervention technique en Hygiène Sécurité Environnement -HSE- industriel;;
RNCP13904;;M1707;Stratégie commerciale;;
RNCP13904;;C1204;Conception et expertise produits bancaires et financiers;;
RNCP13904;;M1403;Études et prospectives socio-économiques;;
RNCP860;;E1201;Photographie;;
RNCP13914;;K2107;Enseignement général du second degré;;
RNCP13916;;H1206;Management et ingénierie études, recherche et développement industriel;;
RNCP13916;;H1102;Management et ingénierie d''affaires;;
RNCP13916;;H1502;Management et ingénierie qualité industrielle;;
RNCP13917;;E1103;Communication;;
RNCP13917;;E1402;Élaboration de plan média;;
RNCP13917;;K1802;Développement local;;
RNCP13923;;M1502;Développement des ressources humaines;;
RNCP13928;;K1602;Gestion de patrimoine culturel;;
RNCP13928;;D1201;Achat vente d''objets d''art, anciens ou d''occasion;;
RNCP13928;;G1102;Promotion du tourisme local;;
RNCP13930;;F1106;Ingénierie et études du BTP;;
RNCP13930;;F1103;Contrôle et diagnostic technique du bâtiment;;
RNCP13930;;F1201;Conduite de travaux du BTP et de travaux paysagers;;
RNCP13353;;G1102;Promotion du tourisme local;;
RNCP13353;;K1601;Gestion de l''information et de la documentation;;
RNCP13353;;K1602;Gestion de patrimoine culturel;;
RNCP13353;;D1201;Achat vente d''objets d''art, anciens ou d''occasion;;
RNCP13934;;M1703;Management et gestion de produit;;
RNCP13934;;M1705;Marketing;;
RNCP782;;D1104;Pâtisserie, confiserie, chocolaterie et glacerie;;
RNCP782;;D1102;Boulangerie - viennoiserie;;
RNCP782;;D1103;Charcuterie - traiteur;;
RNCP782;;D1101;Boucherie;;
RNCP782;;D1106;Vente en alimentation;;
RNCP686;;D1102;Boulangerie - viennoiserie;;
RNCP686;;H2101;Abattage et découpe des viandes;;
RNCP686;;D1101;Boucherie;;
RNCP686;;D1103;Charcuterie - traiteur;;
RNCP686;;D1105;Poissonnerie;;
RNCP13947;;F1106;Ingénierie et études du BTP;;
RNCP13947;;F1201;Conduite de travaux du BTP et de travaux paysagers;;
RNCP13947;;H1206;Management et ingénierie études, recherche et développement industriel;;
RNCP13949;;H1206;Management et ingénierie études, recherche et développement industriel;;
RNCP13949;;H1402;Management et ingénierie méthodes et industrialisation;;
RNCP13949;;H1102;Management et ingénierie d''affaires;;
RNCP13949;;M1805;Études et développement informatique;;
RNCP13949;;K2402;Recherche en sciences de l''univers, de la matière et du vivant;;
RNCP13950;;H1402;Management et ingénierie méthodes et industrialisation;;
RNCP13950;;H2502;Management et ingénierie de production;;
RNCP13950;;H1502;Management et ingénierie qualité industrielle;;
RNCP13950;;D1407;Relation technico-commerciale;;
RNCP13953;;K1104;Psychologie;;
RNCP13953;;K2112;Orientation scolaire et professionnelle;;
RNCP13953;;K2401;Recherche en sciences de l''homme et de la société;;
RNCP12360;;M1402;Conseil en organisation et management d''entreprise;;
RNCP12360;;K1401;Conception et pilotage de la politique des pouvoirs publics;;
RNCP12360;;K1405;Représentation de l''Etat sur le territoire national ou international;;
RNCP12360;;K2101;Conseil en formation;;
RNCP12360;;K2111;Formation professionnelle;;
RNCP12368;;K1601;Gestion de l''information et de la documentation;;
RNCP12368;;K1602;Gestion de patrimoine culturel;;
RNCP12368;;K2401;Recherche en sciences de l''homme et de la société;;
RNCP12368;;K2107;Enseignement général du second degré;;
RNCP12368;;E1101;Animation de site multimédia;;
RNCP12358;;K2108;Enseignement supérieur;;
RNCP12358;;K2107;Enseignement général du second degré;;
RNCP12358;;K2401;Recherche en sciences de l''homme et de la société;;
RNCP12358;;K1405;Représentation de l''Etat sur le territoire national ou international;;
RNCP12358;;E1108;Traduction, interprétariat;;
RNCP13957;;M1805;Études et développement informatique;;
RNCP13958;;G1204;Éducation en activités sportives;;
RNCP13958;;K2111;Formation professionnelle;;
RNCP13958;;K2107;Enseignement général du second degré;;
RNCP13960;;K1902;Collaboration juridique;;
RNCP13960;;K1201;Action sociale;;
RNCP13960;;K1102;Aide aux bénéficiaires d''une mesure de protection juridique;;
RNCP13964;;D1502;Management/gestion de rayon produits alimentaires;;
RNCP13964;;D1503;Management/gestion de rayon produits non alimentaires;;
RNCP3957;;D1401;Assistanat commercial;;
RNCP3957;;D1402;Relation commerciale grands comptes et entreprises;;
RNCP3957;;K1505;Protection des consommateurs et contrôle des échanges commerciaux;;
RNCP3957;;M1701;Administration des ventes;;
RNCP3957;;N1202;Gestion des opérations de circulation internationale des marchandises;;
RNCP5229;;H1206;Management et ingénierie études, recherche et développement industriel;;
RNCP5229;;H2502;Management et ingénierie de production;;
RNCP5229;;H1203;Conception et dessin produits mécaniques;;
RNCP5229;;H1502;Management et ingénierie qualité industrielle;;
RNCP5229;;M1605;Assistanat technique et administratif;;
RNCP5225;;H1402;Management et ingénierie méthodes et industrialisation;;
RNCP5225;;H1206;Management et ingénierie études, recherche et développement industriel;;
RNCP5225;;H1502;Management et ingénierie qualité industrielle;;
RNCP5225;;H1210;Intervention technique en études, recherche et développement;;
RNCP5211;;N1303;Intervention technique d''exploitation logistique;;
RNCP5211;;N1302;Direction de site logistique;;
RNCP5211;;N1301;Conception et organisation de la chaîne logistique;;
RNCP5211;;H1401;Management et ingénierie gestion industrielle et logistique;;
RNCP5211;;H1403;Intervention technique en gestion industrielle et logistique;;
RNCP13969;;I1102;Management et ingénierie de maintenance industrielle;;
RNCP13969;;H1206;Management et ingénierie études, recherche et développement industriel;;
RNCP13969;;H2502;Management et ingénierie de production;;
RNCP13969;;F1106;Ingénierie et études du BTP;;
RNCP13969;;H1202;Conception et dessin de produits électriques et électroniques;;
RNCP5223;;H1502;Management et ingénierie qualité industrielle;;
RNCP5223;;H1210;Intervention technique en études, recherche et développement;;
RNCP5223;;H1503;Intervention technique en laboratoire d''analyse industrielle;;
RNCP5223;;H1504;Intervention technique en contrôle essai qualité en électricité et électronique;;
RNCP5223;;H1506;Intervention technique qualité en mécanique et travail des métaux;;
RNCP5231;;H1302;Management et ingénierie Hygiène Sécurité Environnement -HSE- industriels;;
RNCP5231;;H1502;Management et ingénierie qualité industrielle;;
RNCP13974;;H1206;Management et ingénierie études, recherche et développement industriel;;
RNCP13974;;H1401;Management et ingénierie gestion industrielle et logistique;;
RNCP13974;;H1402;Management et ingénierie méthodes et industrialisation;;
RNCP13974;;H1502;Management et ingénierie qualité industrielle;;
RNCP13974;;H2502;Management et ingénierie de production;;
RNCP13981;;M1802;Expertise et support en systèmes d''information;;
RNCP13981;;M1803;Direction des systèmes d''information;;
RNCP13981;;M1804;Études et développement de réseaux de télécoms;;
RNCP13981;;M1805;Études et développement informatique;;
RNCP13981;;M1806;Conseil et maîtrise d''ouvrage en systèmes d''information;;
RNCP13982;;H1101;Assistance et support technique client;;
RNCP13982;;H1102;Management et ingénierie d''affaires;;
RNCP13982;;H1206;Management et ingénierie études, recherche et développement industriel;;
RNCP13983;;M1802;Expertise et support en systèmes d''information;;
RNCP13983;;M1803;Direction des systèmes d''information;;
RNCP13983;;M1805;Études et développement informatique;;
RNCP13983;;M1806;Conseil et maîtrise d''ouvrage en systèmes d''information;;
RNCP13984;;I1102;Management et ingénierie de maintenance industrielle;;
RNCP13984;;H1206;Management et ingénierie études, recherche et développement industriel;;
RNCP13984;;H2502;Management et ingénierie de production;;
RNCP13984;;F1106;Ingénierie et études du BTP;;
RNCP13984;;H1202;Conception et dessin de produits électriques et électroniques;;
RNCP13985;;H1401;Management et ingénierie gestion industrielle et logistique;;
